sn,Site,Filename,time_start,time_end,freq_low,freq_high,classid,species,sound_class,GroundTruth,score_initial,score_reinforcement
4479,YLTPS,TW_TFRI_YLTPS01_20160811_190000.wav,199830,200085,418,1042,98,Otus lettia,S-01,0,0.267,0
4480,YLTPS,TW_TFRI_YLTPS01_20160811_203000.wav,245709,246519,139,457,115,Strix leptogrammica,S-01,0,0.584,0
4481,YLTPS,TW_TFRI_YLTPS01_20160812_193000.wav,219812,220126,608,1178,98,Otus lettia,S-01,0,0.42,0
4482,YLTPS,TW_TFRI_YLTPS01_20160813_023000.wav,283234,283463,473,799,88,Ninox japonica,S-01,0,0.341,0.524
4483,YLTPS,TW_TFRI_YLTPS01_20160813_170000.wav,5000,5089,513,851,88,Ninox japonica,S-01,0,0.188,0.15
4484,YLTPS,TW_TFRI_YLTPS01_20160813_233000.wav,9961,10188,530,841,88,Ninox japonica,S-01,0,0.427,0.372
4485,YLTPS,TW_TFRI_YLTPS01_20160814_013000.wav,177385,177608,538,841,88,Ninox japonica,S-01,0,0.567,0.17
4486,YLTPS,TW_TFRI_YLTPS01_20160814_183000.wav,173030,173256,547,841,88,Ninox japonica,S-01,0,0.201,0
4487,YLTPS,TW_TFRI_YLTPS01_20160816_020000.wav,95083,95323,522,820,88,Ninox japonica,S-01,0,0.439,0.169
4488,YLTPS,TW_TFRI_YLTPS01_20160816_023000.wav,2888,3128,538,841,88,Ninox japonica,S-01,0,0.367,0.363
4489,YLTPS,TW_TFRI_YLTPS01_20160816_033000.wav,253014,253234,497,810,88,Ninox japonica,S-01,0,0.314,0
4490,YLTPS,TW_TFRI_YLTPS01_20160816_053000.wav,62321,62589,489,799,88,Ninox japonica,S-01,0,0.177,0
4491,YLTPS,TW_TFRI_YLTPS01_20160816_053000.wav,167675,167908,449,995,98,Otus lettia,S-01,0,0.487,0.539
4492,YLTPS,TW_TFRI_YLTPS01_20160816_190000.wav,17943,18177,530,830,88,Ninox japonica,S-01,0,0.583,0.325
4493,YLTPS,TW_TFRI_YLTPS01_20160817_023000.wav,249608,249842,538,830,88,Ninox japonica,S-01,0,0.299,0.137
4494,YLTPS,TW_TFRI_YLTPS01_20160817_190000.wav,56768,56989,497,1078,98,Otus lettia,S-01,0,0.204,0
4495,YLTPS,TW_TFRI_YLTPS01_20160817_200000.wav,225156,225562,242,720,116,Strix nivicolum,S-01,0,0.429,0.321
4496,YLTPS,TW_TFRI_YLTPS01_20160817_210000.wav,290459,290713,465,799,88,Ninox japonica,S-01,0,0.574,0.289
4497,YLTPS,TW_TFRI_YLTPS01_20160817_213000.wav,73103,73362,481,799,88,Ninox japonica,S-01,0,0.34,0.138
4498,YLTPS,TW_TFRI_YLTPS01_20160817_220000.wav,296028,296275,497,810,88,Ninox japonica,S-01,0,0.395,0.151
4499,YLTPS,TW_TFRI_YLTPS01_20160818_203000.wav,261190,261472,599,1153,98,Otus lettia,S-01,0,0.616,0.511
4500,YLTPS,TW_TFRI_YLTPS01_20160818_233000.wav,57099,57326,497,810,88,Ninox japonica,S-01,0,0.14,0
4501,YLTPS,TW_TFRI_YLTPS01_20160819_010000.wav,64534,64761,505,810,88,Ninox japonica,S-01,0,0.352,0.123
4502,YLTPS,TW_TFRI_YLTPS01_20160820_180000.wav,15162,15390,530,841,88,Ninox japonica,S-01,0,0.448,0.132
4503,YLTPS,TW_TFRI_YLTPS01_20160821_010000.wav,114778,115053,1409,1836,101,Otus spilocephalus,S-01,0,0.33,0
4504,YLTPS,TW_TFRI_YLTPS01_20160821_060000.wav,123858,124050,547,1091,98,Otus lettia,S-01,0,0.11,0
4505,YLTPS,TW_TFRI_YLTPS01_20160822_030000.wav,19557,19800,505,1091,98,Otus lettia,S-01,0,0.414,0.131
4506,YLTPS,TW_TFRI_YLTPS01_20160822_200000.wav,74112,74463,323,700,116,Strix nivicolum,S-01,0,0.148,0
4507,YLTPS,TW_TFRI_YLTPS01_20160822_233000.wav,181407,182300,157,473,115,Strix leptogrammica,S-01,0,0.222,0
4508,YLTPS,TW_TFRI_YLTPS01_20160823_060000.wav,28721,29112,316,799,116,Strix nivicolum,S-01,0,0.451,0
4509,YLTPS,TW_TFRI_YLTPS01_20160823_180000.wav,256005,256264,497,1103,98,Otus lettia,S-01,0,0.278,0
4510,YLTPS,TW_TFRI_YLTPS01_20160823_223000.wav,276014,276247,457,1115,98,Otus lettia,S-01,0,0.426,0.112
4511,YLTPS,TW_TFRI_YLTPS01_20160824_050000.wav,49885,50119,513,830,88,Ninox japonica,S-01,0,0.34,0.112
4512,YLTPS,TW_TFRI_YLTPS01_20160825_053000.wav,115000,115069,358,769,116,Strix nivicolum,S-01,0,0.249,0
4513,YLTPS,TW_TFRI_YLTPS01_20160826_003000.wav,271272,271528,513,841,88,Ninox japonica,S-01,0,0.753,0.565
4514,YLTPS,TW_TFRI_YLTPS01_20160826_190000.wav,169828,170067,522,841,88,Ninox japonica,S-01,0,0.721,0.493
4515,YLTPS,TW_TFRI_YLTPS01_20160827_033000.wav,62356,62602,481,799,88,Ninox japonica,S-01,0,0.527,0.323
4516,YLTPS,TW_TFRI_YLTPS01_20160827_033000.wav,185376,185645,497,820,88,Ninox japonica,S-01,0,0.553,0.279
4517,YLTPS,TW_TFRI_YLTPS01_20160828_053000.wav,208025,208268,481,789,88,Ninox japonica,S-01,0,0.676,0.203
4518,YLTPS,TW_TFRI_YLTPS01_20160830_060000.wav,294759,295000,223,691,116,Strix nivicolum,S-01,0,0.726,0.169
4519,YLTPS,TW_TFRI_YLTPS01_20160830_183000.wav,177392,177641,497,799,88,Ninox japonica,S-01,0,0.175,0.165
4520,YLTPS,TW_TFRI_YLTPS01_20160830_200000.wav,123947,124167,505,810,88,Ninox japonica,S-01,0,0.509,0.228
4521,YLTPS,TW_TFRI_YLTPS01_20160831_033000.wav,34775,35106,608,1178,98,Otus lettia,S-01,0,0.479,0.225
4522,YLTPS,TW_TFRI_YLTPS01_20160831_170000.wav,65647,65904,522,830,88,Ninox japonica,S-01,0,0.249,0.255
4523,YLTPS,TW_TFRI_YLTPS01_20160831_203000.wav,13941,14147,538,820,88,Ninox japonica,S-01,0,0.656,0.409
4524,YLTPS,TW_TFRI_YLTPS01_20160831_220000.wav,31881,32115,505,820,88,Ninox japonica,S-01,0,0.435,0.287
4525,YLTPS,TW_TFRI_YLTPS01_20160901_033000.wav,151828,152000,481,1042,98,Otus lettia,S-01,0,0.148,0
4526,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,2839,3307,358,799,116,Strix nivicolum,S-01,1,0.822,0.83
4527,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,12455,12952,380,799,116,Strix nivicolum,S-01,1,0.393,0.804
4528,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,26561,27000,395,810,116,Strix nivicolum,S-01,1,0.317,0.754
4529,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,35956,37009,105,403,115,Strix leptogrammica,S-01,0,0.517,0.131
4530,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,62794,63000,344,789,116,Strix nivicolum,S-01,1,0.642,0.31
4531,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,79611,80722,100,410,115,Strix leptogrammica,S-01,0,0.45,0.135
4532,YLTPS,TW_TFRI_YLTPS01_20160901_233000.wav,123437,123657,530,820,88,Ninox japonica,S-01,0,0.105,0
4533,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,27606,28122,373,830,116,Strix nivicolum,S-01,1,0.76,0.782
4534,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,33415,33917,366,820,116,Strix nivicolum,S-01,1,0.461,0.81
4535,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,41837,42330,366,810,116,Strix nivicolum,S-01,1,0.642,0.793
4536,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,44677,45142,337,830,116,Strix nivicolum,S-01,1,0.887,0.808
4537,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,48502,48970,337,830,116,Strix nivicolum,S-01,1,0.88,0.83
4538,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,51321,51810,337,810,116,Strix nivicolum,S-01,1,0.872,0.842
4539,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,59759,60000,323,799,116,Strix nivicolum,S-01,1,0.731,0.621
4540,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,86530,86799,395,759,88,Ninox japonica,S-01,0,0.782,0.424
4541,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,104583,105071,358,820,116,Strix nivicolum,S-01,1,0.868,0.829
4542,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,113190,113479,373,769,88,Ninox japonica,S-01,0,0.814,0.698
4543,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,119670,119993,373,779,116,Strix nivicolum,S-01,1,0.46,0.764
4544,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,134000,134233,380,779,116,Strix nivicolum,S-01,1,0.162,0
4545,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,136741,137208,337,810,116,Strix nivicolum,S-01,1,0.745,0.698
4546,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,144000,144172,441,769,88,Ninox japonica,S-01,0,0.286,0.323
4547,YLTPS,TW_TFRI_YLTPS01_20160902_000000.wav,169867,170975,105,410,115,Strix leptogrammica,S-01,0,0.425,0.161
4548,YLTPS,TW_TFRI_YLTPS01_20160902_003000.wav,11204,11727,344,739,116,Strix nivicolum,S-01,1,0.77,0.732
4549,YLTPS,TW_TFRI_YLTPS01_20160902_003000.wav,11211,11721,366,729,115,Strix leptogrammica,S-01,0,0.718,0
4550,YLTPS,TW_TFRI_YLTPS01_20160902_003000.wav,141729,142087,309,789,116,Strix nivicolum,S-01,1,0.854,0.8
4551,YLTPS,TW_TFRI_YLTPS01_20160902_003000.wav,155927,156491,337,759,116,Strix nivicolum,S-01,1,0.638,0.689
4552,YLTPS,TW_TFRI_YLTPS01_20160902_003000.wav,261211,261712,351,749,116,Strix nivicolum,S-01,1,0.213,0.669
4553,YLTPS,TW_TFRI_YLTPS01_20160902_050000.wav,116571,116807,513,820,88,Ninox japonica,S-01,0,0.574,0.438
4554,YLTPS,TW_TFRI_YLTPS01_20160903_020000.wav,37326,37553,473,779,88,Ninox japonica,S-01,0,0.695,0.521
4555,YLTPS,TW_TFRI_YLTPS01_20160903_023000.wav,17206,17647,289,759,116,Strix nivicolum,S-01,1,0.889,0.839
4556,YLTPS,TW_TFRI_YLTPS01_20160903_023000.wav,78484,78917,289,759,116,Strix nivicolum,S-01,1,0.831,0.808
4557,YLTPS,TW_TFRI_YLTPS01_20160903_040000.wav,265844,266339,316,729,116,Strix nivicolum,S-01,1,0.769,0.74
4558,YLTPS,TW_TFRI_YLTPS01_20160904_030000.wav,234096,234890,133,489,115,Strix leptogrammica,S-01,0,0.416,0
4559,YLTPS,TW_TFRI_YLTPS01_20160904_170000.wav,52523,52725,380,663,88,Ninox japonica,S-01,0,0.301,0.19
4560,YLTPS,TW_TFRI_YLTPS01_20160905_043000.wav,22080,22459,337,759,116,Strix nivicolum,S-01,1,0.615,0.671
4561,YLTPS,TW_TFRI_YLTPS01_20160905_043000.wav,51000,51158,366,720,116,Strix nivicolum,S-01,1,0.606,0.742
4562,YLTPS,TW_TFRI_YLTPS01_20160905_043000.wav,141450,141972,351,769,116,Strix nivicolum,S-01,1,0.513,0.694
4563,YLTPS,TW_TFRI_YLTPS01_20160905_043000.wav,229808,230000,337,749,116,Strix nivicolum,S-01,1,0.618,0.129
4564,YLTPS,TW_TFRI_YLTPS01_20160905_060000.wav,258296,258546,441,799,88,Ninox japonica,S-01,0,0.613,0.305
4565,YLTPS,TW_TFRI_YLTPS01_20160907_060000.wav,92165,92398,489,810,88,Ninox japonica,S-01,0,0.369,0.177
4566,YLTPS,TW_TFRI_YLTPS01_20160908_023000.wav,269437,269644,538,830,88,Ninox japonica,S-01,0,0.654,0.403
4567,YLTPS,TW_TFRI_YLTPS01_20160908_040000.wav,77865,78147,599,1165,98,Otus lettia,S-01,0,0.336,0.302
4568,YLTPS,TW_TFRI_YLTPS01_20160908_050000.wav,169346,169716,337,739,116,Strix nivicolum,S-01,1,0.198,0
4569,YLTPS,TW_TFRI_YLTPS01_20160908_210000.wav,175915,177002,100,426,115,Strix leptogrammica,S-01,0,0.273,0
4570,YLTPS,TW_TFRI_YLTPS01_20160910_050000.wav,126064,126305,522,820,88,Ninox japonica,S-01,0,0.244,0
4571,YLTPS,TW_TFRI_YLTPS01_20160911_040000.wav,73677,74000,323,759,116,Strix nivicolum,S-01,0,0.136,0.306
4572,YLTPS,TW_TFRI_YLTPS01_20160911_040000.wav,123968,124317,309,769,116,Strix nivicolum,S-01,1,0.592,0.444
4573,YLTPS,TW_TFRI_YLTPS01_20160911_170000.wav,239417,239656,473,789,88,Ninox japonica,S-01,0,0.78,0.652
4574,YLTPS,TW_TFRI_YLTPS01_20160911_173000.wav,279000,279268,644,1217,98,Otus lettia,S-01,0,0.32,0
4575,YLTPS,TW_TFRI_YLTPS01_20160913_040000.wav,217179,218011,100,395,115,Strix leptogrammica,S-01,0,0.405,0.599
4576,YLTPS,TW_TFRI_YLTPS01_20160913_043000.wav,112083,112819,105,457,115,Strix leptogrammica,S-01,0,0.637,0.349
4577,YLTPS,TW_TFRI_YLTPS01_20160913_050000.wav,155321,155622,403,820,88,Ninox japonica,S-01,0,0.778,0.681
4578,YLTPS,TW_TFRI_YLTPS01_20160915_210000.wav,105165,105510,663,1217,98,Otus lettia,S-01,0,0.567,0
4579,YLTPS,TW_TFRI_YLTPS01_20160916_000000.wav,265046,265362,672,1217,98,Otus lettia,S-01,0,0.267,0
4580,YLTPS,TW_TFRI_YLTPS01_20160916_030000.wav,163265,163500,538,1115,98,Otus lettia,S-01,0,0.46,0
4581,YLTPS,TW_TFRI_YLTPS01_20160916_053000.wav,5397,5842,710,1243,98,Otus lettia,S-01,0,0.639,0
4582,YLTPS,TW_TFRI_YLTPS01_20160917_000000.wav,40000,40179,100,373,115,Strix leptogrammica,S-01,0,0.281,0.109
4583,YLTPS,TW_TFRI_YLTPS01_20160917_203000.wav,207000,207433,105,426,115,Strix leptogrammica,S-01,0,0.103,0
4584,YLTPS,TW_TFRI_YLTPS01_20160918_033000.wav,225486,225851,672,1178,98,Otus lettia,S-01,0,0.625,0
4585,YLTPS,TW_TFRI_YLTPS01_20160918_043000.wav,53335,53581,457,1140,98,Otus lettia,S-01,0,0.401,0
4586,YLTPS,TW_TFRI_YLTPS01_20160918_060000.wav,28213,28405,465,1091,98,Otus lettia,S-01,0,0.103,0
4587,YLTPS,TW_TFRI_YLTPS01_20160918_060000.wav,230622,231000,100,410,115,Strix leptogrammica,S-01,0,0.493,0.254
4588,YLTPS,TW_TFRI_YLTPS01_20160919_010000.wav,200706,200982,522,1153,98,Otus lettia,S-01,0,0.236,0
4589,YLTPS,TW_TFRI_YLTPS01_20160919_030000.wav,138096,138424,720,1217,98,Otus lettia,S-01,0,0.637,0
4590,YLTPS,TW_TFRI_YLTPS01_20160919_190000.wav,273915,274706,100,388,115,Strix leptogrammica,S-01,0,0.295,0
4591,YLTPS,TW_TFRI_YLTPS01_20160921_170000.wav,299307,299540,489,810,88,Ninox japonica,S-01,0,0.189,0
4592,YLTPS,TW_TFRI_YLTPS01_20160921_193000.wav,263128,263430,663,1191,98,Otus lettia,S-01,0,0.294,0
4593,YLTPS,TW_TFRI_YLTPS01_20160921_223000.wav,125294,125940,111,418,115,Strix leptogrammica,S-01,0,0.496,0.395
4594,YLTPS,TW_TFRI_YLTPS01_20160924_050000.wav,22870,23000,380,720,116,Strix nivicolum,S-01,1,0.344,0.274
4595,YLTPS,TW_TFRI_YLTPS01_20160925_033000.wav,38502,38702,547,820,88,Ninox japonica,S-01,0,0.23,0
4596,YLTPS,TW_TFRI_YLTPS01_20160925_193000.wav,218444,218904,626,1217,98,Otus lettia,S-01,0,0.475,0.342
4597,YLTPS,TW_TFRI_YLTPS01_20160925_193000.wav,267782,268140,635,1165,98,Otus lettia,S-01,0,0.709,0.37
4598,YLTPS,TW_TFRI_YLTPS01_20160925_230000.wav,14847,15163,681,1204,98,Otus lettia,S-01,0,0.209,0
4599,YLTPS,TW_TFRI_YLTPS01_20160926_030000.wav,174940,175388,323,729,116,Strix nivicolum,S-01,1,0.663,0
4600,YLTPS,TW_TFRI_YLTPS01_20160926_053000.wav,264695,264986,262,608,88,Ninox japonica,S-01,0,0.729,0.678
4601,YLTPS,TW_TFRI_YLTPS01_20160926_183000.wav,83279,83574,100,302,88,Ninox japonica,S-01,0,0.101,0
4602,YLTPS,TW_TFRI_YLTPS01_20160927_040000.wav,70094,70876,100,388,115,Strix leptogrammica,S-01,0,0.104,0
4603,YLTPS,TW_TFRI_YLTPS01_20160927_043000.wav,99000,99454,100,433,115,Strix leptogrammica,S-01,0,0.429,0
4604,YLTPS,TW_TFRI_YLTPS01_20160927_183000.wav,225060,225968,100,426,115,Strix leptogrammica,S-01,0,0.232,0
4605,YLTPS,TW_TFRI_YLTPS01_20160927_193000.wav,259046,259706,105,426,115,Strix leptogrammica,S-01,0,0.242,0
4606,YLTPS,TW_TFRI_YLTPS01_20160927_230000.wav,112711,113000,105,418,115,Strix leptogrammica,S-01,0,0.42,0
4607,YLTPS,TW_TFRI_YLTPS01_20160928_193000.wav,192365,192635,691,1178,98,Otus lettia,S-01,0,0.299,0
4608,YLTPS,TW_TFRI_YLTPS01_20160928_200000.wav,251229,252000,105,418,115,Strix leptogrammica,S-01,0,0.343,0.104
4609,YLTPS,TW_TFRI_YLTPS01_20160928_210000.wav,51403,51753,663,1204,98,Otus lettia,S-01,0,0.169,0
4610,YLTPS,TW_TFRI_YLTPS01_20160929_183000.wav,129761,130154,644,1243,98,Otus lettia,S-01,0,0.75,0
4611,YLTPS,TW_TFRI_YLTPS01_20160929_183000.wav,264016,264456,710,1243,98,Otus lettia,S-01,0,0.437,0.104
4612,YLTPS,TW_TFRI_YLTPS01_20160929_190000.wav,7787,8161,513,1153,98,Otus lettia,S-01,0,0.625,0.656
4613,YLTPS,TW_TFRI_YLTPS01_20161001_170000.wav,298050,299286,100,449,115,Strix leptogrammica,S-01,0,0.473,0
4614,YLTPS,TW_TFRI_YLTPS01_20161001_173000.wav,206156,206467,644,1178,98,Otus lettia,S-01,0,0.373,0
4615,YLTPS,TW_TFRI_YLTPS01_20161001_190000.wav,207503,208342,122,457,115,Strix leptogrammica,S-01,0,0.117,0
4616,YLTPS,TW_TFRI_YLTPS01_20161001_230000.wav,213585,213911,681,1217,98,Otus lettia,S-01,0,0.301,0
4617,YLTPS,TW_TFRI_YLTPS01_20161003_203000.wav,162096,162365,497,820,88,Ninox japonica,S-01,0,0.274,0.568
4618,YLTPS,TW_TFRI_YLTPS01_20161007_000000.wav,297426,297762,681,1191,98,Otus lettia,S-01,0,0.577,0
4619,YLTPS,TW_TFRI_YLTPS01_20161007_203000.wav,197569,198491,122,433,115,Strix leptogrammica,S-01,0,0.225,0
4620,YLTPS,TW_TFRI_YLTPS01_20161008_053000.wav,4709,4929,530,810,88,Ninox japonica,S-01,0,0.157,0
4621,YLTPS,TW_TFRI_YLTPS01_20161009_060000.wav,216000,216130,275,653,116,Strix nivicolum,S-01,0,0.173,0
4622,YLTPS,TW_TFRI_YLTPS01_20161009_230000.wav,213908,214638,151,457,115,Strix leptogrammica,S-01,0,0.195,0
4623,YLTPS,TW_TFRI_YLTPS01_20161010_213000.wav,183509,183773,316,653,88,Ninox japonica,S-01,0,0.249,0.31
4624,YLTPS,TW_TFRI_YLTPS01_20161010_230000.wav,284844,285078,522,820,88,Ninox japonica,S-01,0,0.253,0.193
4625,YLTPS,TW_TFRI_YLTPS01_20161011_033000.wav,45330,45664,373,799,116,Strix nivicolum,S-01,0,0.251,0
4626,YLTPS,TW_TFRI_YLTPS01_20161011_050000.wav,233478,233719,344,672,88,Ninox japonica,S-01,0,0.105,0.128
4627,YLTPS,TW_TFRI_YLTPS01_20161011_233000.wav,66254,66446,538,820,88,Ninox japonica,S-01,0,0.226,0
4628,YLTPS,TW_TFRI_YLTPS01_20161012_003000.wav,113431,113684,473,799,88,Ninox japonica,S-01,0,0.459,0.489
4629,YLTPS,TW_TFRI_YLTPS01_20161012_030000.wav,293867,294147,465,1054,98,Otus lettia,S-01,0,0.381,0
4630,YLTPS,TW_TFRI_YLTPS01_20161014_000000.wav,179106,179344,309,635,88,Ninox japonica,S-01,0,0.378,0.232
4631,YLTPS,TW_TFRI_YLTPS01_20161014_230000.wav,43643,43966,635,1178,98,Otus lettia,S-01,0,0.224,0
4632,YLTPS,TW_TFRI_YLTPS01_20161016_210000.wav,78723,78950,530,820,88,Ninox japonica,S-01,0,0.175,0.182
4633,YLTPS,TW_TFRI_YLTPS01_20161019_190000.wav,250486,250741,457,1078,98,Otus lettia,S-01,0,0.183,0.167
4634,YLTPS,TW_TFRI_YLTPS01_20161021_173000.wav,109727,110133,230,663,116,Strix nivicolum,S-01,0,0.106,0
4635,YLTPS,TW_TFRI_YLTPS01_20161021_173000.wav,158440,158690,473,810,88,Ninox japonica,S-01,0,0.47,0.517
4636,YLTPS,TW_TFRI_YLTPS01_20161021_193000.wav,184954,185204,441,799,88,Ninox japonica,S-01,0,0.527,0.354
4637,YLTPS,TW_TFRI_YLTPS01_20161022_000000.wav,273761,273991,530,830,88,Ninox japonica,S-01,0,0.459,0.283
4638,YLTPS,TW_TFRI_YLTPS01_20161023_013000.wav,106897,107000,433,1042,98,Otus lettia,S-01,0,0.42,0.361
4639,YLTPS,TW_TFRI_YLTPS01_20161023_060000.wav,142103,142309,449,1078,98,Otus lettia,S-01,0,0.119,0.17
4640,YLTPS,TW_TFRI_YLTPS01_20161023_193000.wav,68555,68789,441,984,98,Otus lettia,S-01,0,0.141,0
4641,YLTPS,TW_TFRI_YLTPS01_20161024_010000.wav,153725,154000,373,749,116,Strix nivicolum,S-01,0,0.148,0.104
4642,YLTPS,TW_TFRI_YLTPS01_20161024_033000.wav,150702,150929,547,1066,98,Otus lettia,S-01,0,0.146,0.112
4643,YLTPS,TW_TFRI_YLTPS01_20161024_053000.wav,234,440,530,820,88,Ninox japonica,S-01,0,0.605,0.38
4644,YLTPS,TW_TFRI_YLTPS01_20161024_213000.wav,237000,237372,302,749,116,Strix nivicolum,S-01,0,0.564,0
4645,YLTPS,TW_TFRI_YLTPS01_20161026_030000.wav,144197,144961,128,433,115,Strix leptogrammica,S-01,0,0.125,0
4646,YLTPS,TW_TFRI_YLTPS01_20161026_183000.wav,156249,156532,449,1140,98,Otus lettia,S-01,0,0.297,0
4647,YLTPS,TW_TFRI_YLTPS01_20161026_213000.wav,23800,23993,538,820,88,Ninox japonica,S-01,0,0.453,0.359
4648,YLTPS,TW_TFRI_YLTPS01_20161027_033000.wav,109482,109791,672,1217,98,Otus lettia,S-01,0,0.431,0
4649,YLTPS,TW_TFRI_YLTPS01_20161027_220000.wav,85000,85460,145,457,115,Strix leptogrammica,S-01,0,0.264,0
4650,YLTPS,TW_TFRI_YLTPS01_20161027_223000.wav,103167,103454,295,653,88,Ninox japonica,S-01,0,0.308,0.331
4651,YLTPS,TW_TFRI_YLTPS01_20161028_170000.wav,67277,67497,473,1091,98,Otus lettia,S-01,0,0.138,0
4652,YLTPS,TW_TFRI_YLTPS01_20161029_173000.wav,257947,258278,344,749,116,Strix nivicolum,S-01,0,0.131,0
4653,YLTPS,TW_TFRI_YLTPS01_20161030_200000.wav,147899,148174,449,1066,98,Otus lettia,S-01,0,0.65,0.237
4654,YLTPS,TW_TFRI_YLTPS01_20161031_023000.wav,10599,10835,497,799,88,Ninox japonica,S-01,0,0.423,0.24
4655,YLTPS,TW_TFRI_YLTPS01_20161031_030000.wav,197000,197117,373,739,116,Strix nivicolum,S-01,0,0.137,0
4656,YLTPS,TW_TFRI_YLTPS01_20161031_043000.wav,238353,238596,395,1140,98,Otus lettia,S-01,0,0.156,0
4657,YLTPS,TW_TFRI_YLTPS01_20161031_050000.wav,129000,129234,1424,1819,101,Otus spilocephalus,S-01,0,0.13,0
4658,YLTPS,TW_TFRI_YLTPS01_20161031_180000.wav,150188,150436,441,1103,98,Otus lettia,S-01,0,0.341,0.178
4659,YLTPS,TW_TFRI_YLTPS01_20161031_203000.wav,158305,158567,465,1103,98,Otus lettia,S-01,0,0.476,0
4660,YLTPS,TW_TFRI_YLTPS01_20161101_183000.wav,192057,192298,441,1103,98,Otus lettia,S-01,0,0.128,0
4661,YLTPS,TW_TFRI_YLTPS01_20161103_010000.wav,32000,32247,330,729,116,Strix nivicolum,S-01,0,0.35,0.225
4662,YLTPS,TW_TFRI_YLTPS01_20161104_053000.wav,211407,212197,128,465,115,Strix leptogrammica,S-01,0,0.191,0
4663,YLTPS,TW_TFRI_YLTPS01_20161104_203000.wav,199908,200190,522,1140,98,Otus lettia,S-01,0,0.115,0
4664,YLTPS,TW_TFRI_YLTPS01_20161105_020000.wav,292523,292775,489,820,88,Ninox japonica,S-01,0,0.428,0.384
4665,YLTPS,TW_TFRI_YLTPS01_20161106_220000.wav,16908,17149,538,841,88,Ninox japonica,S-01,0,0.223,0.171
4666,YLTPS,TW_TFRI_YLTPS01_20161107_030000.wav,11670,11899,538,830,88,Ninox japonica,S-01,0,0.416,0
4667,YLTPS,TW_TFRI_YLTPS01_20161107_180000.wav,262670,262915,522,820,88,Ninox japonica,S-01,0,0.337,0.126
4668,YLTPS,TW_TFRI_YLTPS01_20161107_230000.wav,39096,39335,457,1078,98,Otus lettia,S-01,0,0.421,0.115
4669,YLTPS,TW_TFRI_YLTPS01_20161108_213000.wav,32555,32782,457,1007,98,Otus lettia,S-01,0,0.106,0
4670,YLTPS,TW_TFRI_YLTPS01_20161109_203000.wav,72300,72521,538,851,88,Ninox japonica,S-01,0,0.572,0.189
4671,YLTPS,TW_TFRI_YLTPS01_20161110_030000.wav,173083,173282,555,841,88,Ninox japonica,S-01,0,0.218,0.471
4672,YLTPS,TW_TFRI_YLTPS01_20161110_203000.wav,225548,225831,555,1140,98,Otus lettia,S-01,0,0.65,0.527
4673,YLTPS,TW_TFRI_YLTPS01_20161111_170000.wav,228002,228263,465,1091,98,Otus lettia,S-01,0,0.726,0.411
4674,YLTPS,TW_TFRI_YLTPS01_20161112_003000.wav,291585,291800,489,810,88,Ninox japonica,S-01,0,0.248,0.375
4675,YLTPS,TW_TFRI_YLTPS01_20161112_190000.wav,193595,193966,388,739,116,Strix nivicolum,S-01,1,0.785,0.729
4676,YLTPS,TW_TFRI_YLTPS01_20161112_223000.wav,116236,116443,403,1103,98,Otus lettia,S-01,0,0.233,0
4677,YLTPS,TW_TFRI_YLTPS01_20161113_020000.wav,161417,161748,513,1153,98,Otus lettia,S-01,0,0.194,0
4678,YLTPS,TW_TFRI_YLTPS01_20161113_060000.wav,64431,64885,573,1257,98,Otus lettia,S-01,0,0.341,0
4679,YLTPS,TW_TFRI_YLTPS01_20161113_213000.wav,197706,198160,351,759,116,Strix nivicolum,S-01,1,0.437,0.7
4680,YLTPS,TW_TFRI_YLTPS01_20161113_213000.wav,219876,220000,380,729,116,Strix nivicolum,S-01,1,0.111,0.506
4681,YLTPS,TW_TFRI_YLTPS01_20161114_013000.wav,93144,93366,433,1115,98,Otus lettia,S-01,0,0.143,0
4682,YLTPS,TW_TFRI_YLTPS01_20161114_040000.wav,158016,158243,505,1078,98,Otus lettia,S-01,0,0.153,0.116
4683,YLTPS,TW_TFRI_YLTPS01_20161114_050000.wav,53502,54009,388,691,115,Strix leptogrammica,S-01,0,0.842,0.654
